UserID    Attendance date     
10011     2021-06-10 12:33:59 
10011     2021-06-14 15:23:32 
10011     2021-06-14 15:26:20 
103024303 2021-06-07 17:24:17 
103024303 2021-06-13 10:24:05 
103024303 2021-06-16 16:03:10 
103024303 2021-06-16 16:05:36 
103025483 2021-06-01 09:39:09 
103025483 2021-06-02 08:29:46 
103025483 2021-06-02 17:14:24 
103025483 2021-06-03 08:35:42 
103025483 2021-06-05 08:20:03 
103025483 2021-06-05 11:47:59 
103025483 2021-06-06 08:31:53 
103025483 2021-06-07 08:33:13 
103025483 2021-06-08 08:25:17 
103025483 2021-06-09 08:22:58 
103025483 2021-06-10 08:23:37 
103025483 2021-06-12 08:29:45 
103025483 2021-06-13 08:26:48 
103025483 2021-06-14 08:26:09 
103025483 2021-06-15 08:33:36 
103025483 2021-06-16 09:06:12 
103025483 2021-06-17 08:34:54 
103025484 2021-06-05 09:16:01 
103025484 2021-06-06 10:11:23 
103025484 2021-06-09 16:08:41 
103025486 2021-06-02 12:03:40 
103025486 2021-06-03 11:14:10 
103025486 2021-06-03 12:54:01 
103025486 2021-06-05 10:45:46 
103025486 2021-06-08 15:55:35 
103025486 2021-06-14 11:33:16 
103025487 2021-06-01 09:33:30 
103025487 2021-06-01 11:47:09 
103025487 2021-06-01 11:51:01 
103025487 2021-06-01 14:12:47 
103025487 2021-06-01 15:57:01 
103025487 2021-06-01 19:46:33 
103025487 2021-06-02 09:20:35 
103025487 2021-06-02 12:04:52 
103025487 2021-06-02 12:32:38 
103025487 2021-06-02 13:09:00 
103025487 2021-06-02 15:41:40 
103025487 2021-06-02 16:42:46 
103025487 2021-06-02 18:05:18 
103025487 2021-06-03 08:43:19 
103025487 2021-06-03 11:31:10 
103025487 2021-06-03 15:14:06 
103025487 2021-06-03 15:52:30 
103025487 2021-06-03 17:19:14 
103025487 2021-06-03 18:23:29 
103025487 2021-06-03 18:59:01 
103025487 2021-06-05 09:45:05 
103025487 2021-06-05 10:32:22 
103025487 2021-06-05 10:52:32 
103025487 2021-06-05 16:55:59 
103025487 2021-06-05 17:12:27 
103025487 2021-06-05 17:27:45 
103025487 2021-06-05 17:38:37 
103025487 2021-06-05 18:16:51 
103025487 2021-06-05 18:29:56 
103025487 2021-06-06 08:54:25 
103025487 2021-06-06 12:12:55 
103025487 2021-06-06 14:36:59 
103025487 2021-06-06 15:45:21 
103025487 2021-06-06 19:07:29 
103025487 2021-06-06 19:48:33 
103025487 2021-06-07 08:59:40 
103025487 2021-06-07 09:55:22 
103025487 2021-06-07 10:29:51 
103025487 2021-06-07 11:58:55 
103025487 2021-06-07 13:43:01 
103025487 2021-06-07 16:48:42 
103025487 2021-06-07 17:45:40 
103025487 2021-06-07 18:10:09 
103025487 2021-06-07 18:25:38 
103025487 2021-06-07 19:05:22 
103025487 2021-06-07 20:19:27 
103025487 2021-06-08 09:38:44 
103025487 2021-06-08 11:24:15 
103025487 2021-06-08 15:58:44 
103025487 2021-06-08 16:34:48 
103025487 2021-06-08 19:08:02 
103025487 2021-06-09 09:17:16 
103025487 2021-06-09 11:07:38 
103025487 2021-06-09 11:28:05 
103025487 2021-06-09 15:31:29 
103025487 2021-06-09 19:36:15 
103025487 2021-06-09 20:41:26 
103025487 2021-06-10 08:50:14 
103025487 2021-06-10 10:55:44 
103025487 2021-06-10 11:12:08 
103025487 2021-06-10 19:48:20 
103025487 2021-06-12 08:52:00 
103025487 2021-06-12 11:44:02 
103025487 2021-06-12 15:03:22 
103025487 2021-06-12 15:20:05 
103025487 2021-06-12 17:18:04 
103025487 2021-06-12 19:53:46 
103025487 2021-06-13 09:04:03 
103025487 2021-06-13 11:01:48 
103025487 2021-06-13 11:42:27 
103025487 2021-06-13 15:46:11 
103025487 2021-06-13 16:14:11 
103025487 2021-06-13 20:02:22 
103025487 2021-06-14 08:53:30 
103025487 2021-06-14 10:40:53 
103025487 2021-06-14 15:38:04 
103025487 2021-06-14 17:05:21 
103025487 2021-06-14 17:16:04 
103025487 2021-06-14 18:09:58 
103025487 2021-06-15 09:05:53 
103025487 2021-06-15 11:58:23 
103025487 2021-06-15 12:14:40 
103025487 2021-06-15 16:19:38 
103025487 2021-06-15 19:58:20 
103025487 2021-06-16 09:00:36 
103025487 2021-06-16 12:07:26 
103025487 2021-06-16 16:18:55 
103025487 2021-06-16 18:44:00 
103025487 2021-06-16 19:55:22 
103025487 2021-06-17 08:58:59 
103025487 2021-06-17 11:36:00 
103025487 2021-06-17 11:47:09 
103025488 2021-06-02 12:47:25 
103025488 2021-06-05 10:51:32 
103025488 2021-06-07 11:37:34 
103025489 2021-06-01 19:19:23 
103025489 2021-06-02 10:40:29 
103025489 2021-06-02 14:46:58 
103025489 2021-06-06 17:54:38 
103025489 2021-06-07 18:54:37 
103025489 2021-06-09 19:19:05 
103025489 2021-06-09 20:10:23 
103025489 2021-06-10 18:26:11 
103025489 2021-06-13 08:24:35 
103025489 2021-06-13 10:24:03 
103025489 2021-06-13 19:50:29 
103025489 2021-06-14 15:32:07 
103025489 2021-06-14 16:47:51 
103025489 2021-06-15 15:14:57 
103025489 2021-06-15 19:49:18 
103025489 2021-06-16 15:06:08 
104000040 2021-06-07 11:24:25 
104000042 2021-06-15 09:20:15 
104000043 2021-06-08 09:31:28 
104000043 2021-06-10 12:45:54 
104000052 2021-06-01 10:30:51 
104000052 2021-06-01 11:44:42 
104000052 2021-06-01 12:39:20 
104000052 2021-06-01 15:52:04 
104000052 2021-06-01 17:39:06 
104000052 2021-06-01 18:09:43 
104000052 2021-06-02 09:19:03 
104000052 2021-06-02 10:44:36 
104000052 2021-06-02 16:48:28 
104000052 2021-06-03 10:14:39 
104000052 2021-06-05 09:31:14 
104000052 2021-06-05 10:07:24 
104000052 2021-06-05 17:28:04 
104000052 2021-06-05 18:02:12 
104000052 2021-06-05 18:03:12 
104000052 2021-06-06 09:25:21 
104000052 2021-06-06 10:04:11 
104000052 2021-06-06 11:18:17 
104000052 2021-06-06 12:07:21 
104000052 2021-06-06 15:03:46 
104000052 2021-06-06 17:17:00 
104000052 2021-06-06 17:50:10 
104000052 2021-06-06 18:08:42 
104000052 2021-06-07 09:32:39 
104000052 2021-06-07 11:03:29 
104000052 2021-06-07 13:47:54 
104000052 2021-06-07 14:17:18 
104000052 2021-06-07 15:59:29 
104000052 2021-06-07 16:48:14 
104000052 2021-06-07 17:38:48 
104000052 2021-06-07 18:09:44 
104000052 2021-06-07 18:10:51 
104000052 2021-06-08 12:09:49 
104000052 2021-06-08 18:01:03 
104000052 2021-06-09 09:23:10 
104000052 2021-06-09 11:57:57 
104000052 2021-06-09 13:41:24 
104000052 2021-06-09 16:21:03 
104000052 2021-06-09 16:44:52 
104000052 2021-06-09 17:10:37 
104000052 2021-06-09 18:00:55 
104000052 2021-06-09 18:08:35 
104000052 2021-06-10 09:20:02 
104000052 2021-06-10 10:48:32 
104000052 2021-06-10 11:05:51 
104000052 2021-06-10 12:44:39 
