UserID    Attendance date     
10011     2021-08-04 11:14:08 
10011     2021-08-04 15:29:34 
10011     2021-08-04 16:16:07 
10011     2021-08-11 13:49:32 
10011     2021-08-12 15:27:46 
10011     2021-08-16 17:26:20 
10011     2021-08-17 10:23:23 
10011     2021-08-19 12:09:09 
103024303 2021-08-05 15:12:41 
103024303 2021-08-14 17:04:11 
103024303 2021-08-16 10:04:12 
103024303 2021-08-18 12:04:37 
103024303 2021-08-19 10:37:51 
103025483 2021-08-01 09:14:19 
103025483 2021-08-02 09:10:34 
103025483 2021-08-02 10:49:11 
103025483 2021-08-03 09:12:28 
103025483 2021-08-03 14:26:39 
103025483 2021-08-04 09:16:10 
103025483 2021-08-05 09:16:34 
103025483 2021-08-07 09:19:02 
103025483 2021-08-08 09:15:09 
103025483 2021-08-09 09:26:18 
103025483 2021-08-11 08:50:34 
103025483 2021-08-12 20:44:21 
103025483 2021-08-14 08:50:48 
103025483 2021-08-14 11:54:40 
103025483 2021-08-14 16:16:22 
103025483 2021-08-16 08:52:25 
103025483 2021-08-17 08:52:34 
103025483 2021-08-18 08:53:19 
103025483 2021-08-19 08:41:08 
103025484 2021-08-01 14:35:00 
103025484 2021-08-04 16:33:01 
103025484 2021-08-19 10:03:43 
103025485 2021-08-07 11:11:03 
103025485 2021-08-12 14:36:18 
103025485 2021-08-17 16:20:24 
103025486 2021-08-02 12:06:05 
103025486 2021-08-03 10:09:07 
103025486 2021-08-05 09:58:01 
103025486 2021-08-05 17:12:17 
103025486 2021-08-16 09:51:44 
103025486 2021-08-16 14:32:03 
103025487 2021-08-01 17:29:00 
103025487 2021-08-01 17:30:25 
103025487 2021-08-01 17:41:55 
103025487 2021-08-01 18:17:20 
103025487 2021-08-02 08:51:47 
103025487 2021-08-02 10:56:58 
103025487 2021-08-02 11:16:21 
103025487 2021-08-02 17:16:05 
103025487 2021-08-02 18:16:25 
103025487 2021-08-03 08:34:47 
103025487 2021-08-03 10:06:34 
103025487 2021-08-03 11:31:03 
103025487 2021-08-03 12:50:31 
103025487 2021-08-03 14:01:36 
103025487 2021-08-03 17:42:14 
103025487 2021-08-03 19:43:53 
103025487 2021-08-04 08:49:24 
103025487 2021-08-04 11:07:22 
103025487 2021-08-04 11:23:05 
103025487 2021-08-04 12:05:34 
103025487 2021-08-04 15:24:35 
103025487 2021-08-04 15:42:15 
103025487 2021-08-04 16:10:41 
103025487 2021-08-04 17:01:58 
103025487 2021-08-04 18:40:07 
103025487 2021-08-05 09:01:34 
103025487 2021-08-05 10:22:57 
103025487 2021-08-05 11:26:59 
103025487 2021-08-05 13:33:16 
103025487 2021-08-05 13:48:00 
103025487 2021-08-05 17:48:34 
103025487 2021-08-05 19:24:49 
103025487 2021-08-07 09:02:29 
103025487 2021-08-07 10:44:49 
103025487 2021-08-07 11:43:30 
103025487 2021-08-07 12:20:26 
103025487 2021-08-07 15:49:01 
103025487 2021-08-07 18:32:44 
103025487 2021-08-08 09:28:39 
103025487 2021-08-08 09:45:57 
